analysis_name,dataset_name,target_gene,clock_gene,significant,p_value,q_value,significant_after_fdr,effect_size_f2,effect_size_interpretation,significant_terms,tier
Full Intestinal - APC Mutant (APC-Mut/BMAL-WT),GSE157357_APC-Mut_BMAL-WT_quant-norm_filtered_CT-header.csv.gz,Ccnd1,Per1,FALSE,0.18686496383354112,,FALSE,,,,EXPLORE
Full Intestinal - APC Mutant (APC-Mut/BMAL-WT),GSE157357_APC-Mut_BMAL-WT_quant-norm_filtered_CT-header.csv.gz,Myc,Per1,FALSE,0.19139916442411664,,FALSE,,,,EXPLORE
Full Intestinal - APC Mutant (APC-Mut/BMAL-WT),GSE157357_APC-Mut_BMAL-WT_quant-norm_filtered_CT-header.csv.gz,Myc,Cry2,FALSE,0.19182738039369118,,FALSE,,,,EXPLORE
Full Intestinal - APC Mutant (APC-Mut/BMAL-WT),GSE157357_APC-Mut_BMAL-WT_quant-norm_filtered_CT-header.csv.gz,Ccnd1,Cry2,FALSE,0.19726767704063208,,FALSE,,,,EXPLORE
Full Intestinal - APC Mutant (APC-Mut/BMAL-WT),GSE157357_APC-Mut_BMAL-WT_quant-norm_filtered_CT-header.csv.gz,Hif1a,Nr1d1,FALSE,0.19808291057986072,,FALSE,,,,EXPLORE
Full Intestinal - APC Mutant (APC-Mut/BMAL-WT),GSE157357_APC-Mut_BMAL-WT_quant-norm_filtered_CT-header.csv.gz,Hif1a,Clock,FALSE,0.22054138136066737,,FALSE,,,,EXPLORE
Full Intestinal - APC Mutant (APC-Mut/BMAL-WT),GSE157357_APC-Mut_BMAL-WT_quant-norm_filtered_CT-header.csv.gz,Atm,Clock,FALSE,0.23112227378523809,,FALSE,,,,EXPLORE
Full Intestinal - APC Mutant (APC-Mut/BMAL-WT),GSE157357_APC-Mut_BMAL-WT_quant-norm_filtered_CT-header.csv.gz,Mdm2,Nr1d2,FALSE,0.2333709244825466,,FALSE,,,,EXPLORE
Full Intestinal - APC Mutant (APC-Mut/BMAL-WT),GSE157357_APC-Mut_BMAL-WT_quant-norm_filtered_CT-header.csv.gz,Mdm2,Per1,FALSE,0.24222803215770639,,FALSE,,,,EXPLORE
Full Intestinal - APC Mutant (APC-Mut/BMAL-WT),GSE157357_APC-Mut_BMAL-WT_quant-norm_filtered_CT-header.csv.gz,Cdk1,Cry2,FALSE,0.27382634279122886,,FALSE,,,,EXPLORE
Full Intestinal - APC Mutant (APC-Mut/BMAL-WT),GSE157357_APC-Mut_BMAL-WT_quant-norm_filtered_CT-header.csv.gz,Cdk1,Nr1d2,FALSE,0.27575340490604106,,FALSE,,,,EXPLORE
Full Intestinal - APC Mutant (APC-Mut/BMAL-WT),GSE157357_APC-Mut_BMAL-WT_quant-norm_filtered_CT-header.csv.gz,Bcl2,Nr1d2,FALSE,0.2815908977659296,,FALSE,,,,EXPLORE
Full Intestinal - APC Mutant (APC-Mut/BMAL-WT),GSE157357_APC-Mut_BMAL-WT_quant-norm_filtered_CT-header.csv.gz,Bcl2,Per1,FALSE,0.2827737146175162,,FALSE,,,,EXPLORE
Full Intestinal - APC Mutant (APC-Mut/BMAL-WT),GSE157357_APC-Mut_BMAL-WT_quant-norm_filtered_CT-header.csv.gz,Bcl2,Cry1,FALSE,0.2828399019757222,,FALSE,,,,EXPLORE
Full Intestinal - APC Mutant (APC-Mut/BMAL-WT),GSE157357_APC-Mut_BMAL-WT_quant-norm_filtered_CT-header.csv.gz,Bcl2,Per2,FALSE,0.28530054127383164,,FALSE,,,,EXPLORE
Full Intestinal - APC Mutant (APC-Mut/BMAL-WT),GSE157357_APC-Mut_BMAL-WT_quant-norm_filtered_CT-header.csv.gz,Bax,Clock,FALSE,0.28614509467194127,,FALSE,,,,EXPLORE
Full Intestinal - APC Mutant (APC-Mut/BMAL-WT),GSE157357_APC-Mut_BMAL-WT_quant-norm_filtered_CT-header.csv.gz,Cdk1,Per1,FALSE,0.2866915507794745,,FALSE,,,,EXPLORE
Full Intestinal - APC Mutant (APC-Mut/BMAL-WT),GSE157357_APC-Mut_BMAL-WT_quant-norm_filtered_CT-header.csv.gz,Lgr5,Nr1d1,FALSE,0.2874729262751514,,FALSE,,,,EXPLORE
Full Intestinal - APC Mutant (APC-Mut/BMAL-WT),GSE157357_APC-Mut_BMAL-WT_quant-norm_filtered_CT-header.csv.gz,Mdm2,Cry2,FALSE,0.2913206705231648,,FALSE,,,,EXPLORE
Full Intestinal - APC Mutant (APC-Mut/BMAL-WT),GSE157357_APC-Mut_BMAL-WT_quant-norm_filtered_CT-header.csv.gz,Bcl2,Cry2,FALSE,0.2930023719578134,,FALSE,,,,EXPLORE
Full Intestinal - APC Mutant (APC-Mut/BMAL-WT),GSE157357_APC-Mut_BMAL-WT_quant-norm_filtered_CT-header.csv.gz,Atm,Nr1d1,FALSE,0.31739215148766897,,FALSE,,,,EXPLORE
Full Intestinal - APC Mutant (APC-Mut/BMAL-WT),GSE157357_APC-Mut_BMAL-WT_quant-norm_filtered_CT-header.csv.gz,Lgr5,Per2,FALSE,0.32189465752250057,,FALSE,,,,EXPLORE
Full Intestinal - APC Mutant (APC-Mut/BMAL-WT),GSE157357_APC-Mut_BMAL-WT_quant-norm_filtered_CT-header.csv.gz,Lgr5,Cry1,FALSE,0.3296621712962451,,FALSE,,,,EXPLORE
Full Intestinal - APC Mutant (APC-Mut/BMAL-WT),GSE157357_APC-Mut_BMAL-WT_quant-norm_filtered_CT-header.csv.gz,Bcl2,Nr1d1,FALSE,0.33067335073759385,,FALSE,,,,EXPLORE
Full Intestinal - APC Mutant (APC-Mut/BMAL-WT),GSE157357_APC-Mut_BMAL-WT_quant-norm_filtered_CT-header.csv.gz,Atm,Cry2,FALSE,0.33223718711533845,,FALSE,,,,EXPLORE
Full Intestinal - APC Mutant (APC-Mut/BMAL-WT),GSE157357_APC-Mut_BMAL-WT_quant-norm_filtered_CT-header.csv.gz,Atm,Per1,FALSE,0.33394653084802384,,FALSE,,,,EXPLORE
Full Intestinal - APC Mutant (APC-Mut/BMAL-WT),GSE157357_APC-Mut_BMAL-WT_quant-norm_filtered_CT-header.csv.gz,Atm,Nr1d2,FALSE,0.33475190237160546,,FALSE,,,,EXPLORE
Full Intestinal - APC Mutant (APC-Mut/BMAL-WT),GSE157357_APC-Mut_BMAL-WT_quant-norm_filtered_CT-header.csv.gz,Lgr5,Clock,FALSE,0.3354241742788737,,FALSE,,,,EXPLORE
Full Intestinal - APC Mutant (APC-Mut/BMAL-WT),GSE157357_APC-Mut_BMAL-WT_quant-norm_filtered_CT-header.csv.gz,Atm,Cry1,FALSE,0.34863169440928,,FALSE,,,,EXPLORE
Full Intestinal - APC Mutant (APC-Mut/BMAL-WT),GSE157357_APC-Mut_BMAL-WT_quant-norm_filtered_CT-header.csv.gz,Atm,Per2,FALSE,0.351837119166704,,FALSE,,,,EXPLORE
Full Intestinal - APC Mutant (APC-Mut/BMAL-WT),GSE157357_APC-Mut_BMAL-WT_quant-norm_filtered_CT-header.csv.gz,Bcl2,Clock,FALSE,0.35763543775421125,,FALSE,,,,EXPLORE
Full Intestinal - APC Mutant (APC-Mut/BMAL-WT),GSE157357_APC-Mut_BMAL-WT_quant-norm_filtered_CT-header.csv.gz,Lgr5,Nr1d2,FALSE,0.390551763823352,,FALSE,,,,EXPLORE
Full Intestinal - APC Mutant (APC-Mut/BMAL-WT),GSE157357_APC-Mut_BMAL-WT_quant-norm_filtered_CT-header.csv.gz,Lgr5,Per1,FALSE,0.39810408223322935,,FALSE,,,,EXPLORE
Full Intestinal - APC Mutant (APC-Mut/BMAL-WT),GSE157357_APC-Mut_BMAL-WT_quant-norm_filtered_CT-header.csv.gz,Chek2,Cry2,FALSE,0.4264522621508964,,FALSE,,,,EXPLORE
Full Intestinal - APC Mutant (APC-Mut/BMAL-WT),GSE157357_APC-Mut_BMAL-WT_quant-norm_filtered_CT-header.csv.gz,Chek2,Per1,FALSE,0.4324573430949368,,FALSE,,,,EXPLORE
Full Intestinal - APC Mutant (APC-Mut/BMAL-WT),GSE157357_APC-Mut_BMAL-WT_quant-norm_filtered_CT-header.csv.gz,Chek2,Nr1d2,FALSE,0.43414454579003303,,FALSE,,,,EXPLORE
Full Intestinal - APC Mutant (APC-Mut/BMAL-WT),GSE157357_APC-Mut_BMAL-WT_quant-norm_filtered_CT-header.csv.gz,Lgr5,Cry2,FALSE,0.44111398006771374,,FALSE,,,,EXPLORE
Full Intestinal - APC Mutant (APC-Mut/BMAL-WT),GSE157357_APC-Mut_BMAL-WT_quant-norm_filtered_CT-header.csv.gz,Chek2,Clock,FALSE,0.4434857495044844,,FALSE,,,,EXPLORE
Full Intestinal - APC Mutant (APC-Mut/BMAL-WT),GSE157357_APC-Mut_BMAL-WT_quant-norm_filtered_CT-header.csv.gz,Chek2,Cry1,FALSE,0.4646869477894797,,FALSE,,,,EXPLORE
Full Intestinal - APC Mutant (APC-Mut/BMAL-WT),GSE157357_APC-Mut_BMAL-WT_quant-norm_filtered_CT-header.csv.gz,Chek2,Nr1d1,FALSE,0.47317919803911535,,FALSE,,,,EXPLORE
Full Intestinal - APC Mutant (APC-Mut/BMAL-WT),GSE157357_APC-Mut_BMAL-WT_quant-norm_filtered_CT-header.csv.gz,Chek2,Per2,FALSE,0.4733098342724691,,FALSE,,,,EXPLORE
Full Intestinal - APC Mutant (APC-Mut/BMAL-WT),GSE157357_APC-Mut_BMAL-WT_quant-norm_filtered_CT-header.csv.gz,Bax,Nr1d1,FALSE,0.47909838496591384,,FALSE,,,,EXPLORE
Full Intestinal - APC Mutant (APC-Mut/BMAL-WT),GSE157357_APC-Mut_BMAL-WT_quant-norm_filtered_CT-header.csv.gz,Bax,Cry2,FALSE,0.557840414493544,,FALSE,,,,EXPLORE
Full Intestinal - APC Mutant (APC-Mut/BMAL-WT),GSE157357_APC-Mut_BMAL-WT_quant-norm_filtered_CT-header.csv.gz,Bax,Per2,FALSE,0.5966955143890338,,FALSE,,,,EXPLORE
Full Intestinal - APC Mutant (APC-Mut/BMAL-WT),GSE157357_APC-Mut_BMAL-WT_quant-norm_filtered_CT-header.csv.gz,Bax,Per1,FALSE,0.6086115981091602,,FALSE,,,,EXPLORE
Full Intestinal - APC Mutant (APC-Mut/BMAL-WT),GSE157357_APC-Mut_BMAL-WT_quant-norm_filtered_CT-header.csv.gz,Bax,Cry1,FALSE,0.6091705054910208,,FALSE,,,,EXPLORE
Full Intestinal - APC Mutant (APC-Mut/BMAL-WT),GSE157357_APC-Mut_BMAL-WT_quant-norm_filtered_CT-header.csv.gz,Bax,Nr1d2,FALSE,0.6179149791374006,,FALSE,,,,EXPLORE
Full Intestinal - APC Mutant (APC-Mut/BMAL-WT),GSE157357_APC-Mut_BMAL-WT_quant-norm_filtered_CT-header.csv.gz,Myc,Arntl,FALSE,1,,FALSE,,,,EXPLORE
Full Intestinal - APC Mutant (APC-Mut/BMAL-WT),GSE157357_APC-Mut_BMAL-WT_quant-norm_filtered_CT-header.csv.gz,Ccnd1,Arntl,FALSE,1,,FALSE,,,,EXPLORE
Full Intestinal - APC Mutant (APC-Mut/BMAL-WT),GSE157357_APC-Mut_BMAL-WT_quant-norm_filtered_CT-header.csv.gz,Lgr5,Arntl,FALSE,1,,FALSE,,,,EXPLORE
Full Intestinal - APC Mutant (APC-Mut/BMAL-WT),GSE157357_APC-Mut_BMAL-WT_quant-norm_filtered_CT-header.csv.gz,Axin2,Arntl,FALSE,1,,FALSE,,,,EXPLORE
Full Intestinal - APC Mutant (APC-Mut/BMAL-WT),GSE157357_APC-Mut_BMAL-WT_quant-norm_filtered_CT-header.csv.gz,Cdkn1a,Arntl,FALSE,1,,FALSE,,,,EXPLORE
Full Intestinal - APC Mutant (APC-Mut/BMAL-WT),GSE157357_APC-Mut_BMAL-WT_quant-norm_filtered_CT-header.csv.gz,Ccnb1,Arntl,FALSE,1,,FALSE,,,,EXPLORE
Full Intestinal - APC Mutant (APC-Mut/BMAL-WT),GSE157357_APC-Mut_BMAL-WT_quant-norm_filtered_CT-header.csv.gz,Cdk1,Arntl,FALSE,1,,FALSE,,,,EXPLORE
Full Intestinal - APC Mutant (APC-Mut/BMAL-WT),GSE157357_APC-Mut_BMAL-WT_quant-norm_filtered_CT-header.csv.gz,Wee1,Arntl,FALSE,1,,FALSE,,,,EXPLORE
Full Intestinal - APC Mutant (APC-Mut/BMAL-WT),GSE157357_APC-Mut_BMAL-WT_quant-norm_filtered_CT-header.csv.gz,Tp53,Arntl,FALSE,1,,FALSE,,,,EXPLORE
Full Intestinal - APC Mutant (APC-Mut/BMAL-WT),GSE157357_APC-Mut_BMAL-WT_quant-norm_filtered_CT-header.csv.gz,Mdm2,Arntl,FALSE,1,,FALSE,,,,EXPLORE
Full Intestinal - APC Mutant (APC-Mut/BMAL-WT),GSE157357_APC-Mut_BMAL-WT_quant-norm_filtered_CT-header.csv.gz,Atm,Arntl,FALSE,1,,FALSE,,,,EXPLORE
Full Intestinal - APC Mutant (APC-Mut/BMAL-WT),GSE157357_APC-Mut_BMAL-WT_quant-norm_filtered_CT-header.csv.gz,Chek2,Arntl,FALSE,1,,FALSE,,,,EXPLORE
Full Intestinal - APC Mutant (APC-Mut/BMAL-WT),GSE157357_APC-Mut_BMAL-WT_quant-norm_filtered_CT-header.csv.gz,Bcl2,Arntl,FALSE,1,,FALSE,,,,EXPLORE
Full Intestinal - APC Mutant (APC-Mut/BMAL-WT),GSE157357_APC-Mut_BMAL-WT_quant-norm_filtered_CT-header.csv.gz,Bax,Arntl,FALSE,1,,FALSE,,,,EXPLORE
Full Intestinal - APC Mutant (APC-Mut/BMAL-WT),GSE157357_APC-Mut_BMAL-WT_quant-norm_filtered_CT-header.csv.gz,Hif1a,Arntl,FALSE,1,,FALSE,,,,EXPLORE
Full Intestinal - APC Mutant (APC-Mut/BMAL-WT),GSE157357_APC-Mut_BMAL-WT_quant-norm_filtered_CT-header.csv.gz,Pparg,Arntl,FALSE,1,,FALSE,,,,EXPLORE
Full Intestinal - APC Mutant (APC-Mut/BMAL-WT),GSE157357_APC-Mut_BMAL-WT_quant-norm_filtered_CT-header.csv.gz,Sirt1,Arntl,FALSE,1,,FALSE,,,,EXPLORE
Full Intestinal - APC Mutant (APC-Mut/BMAL-WT),GSE157357_APC-Mut_BMAL-WT_quant-norm_filtered_CT-header.csv.gz,Yap1,Per2,FALSE,1,,FALSE,,,,EXPLORE
Full Intestinal - APC Mutant (APC-Mut/BMAL-WT),GSE157357_APC-Mut_BMAL-WT_quant-norm_filtered_CT-header.csv.gz,Yap1,Arntl,FALSE,1,,FALSE,,,,EXPLORE
Full Intestinal - APC Mutant (APC-Mut/BMAL-WT),GSE157357_APC-Mut_BMAL-WT_quant-norm_filtered_CT-header.csv.gz,Yap1,Clock,FALSE,1,,FALSE,,,,EXPLORE
Full Intestinal - APC Mutant (APC-Mut/BMAL-WT),GSE157357_APC-Mut_BMAL-WT_quant-norm_filtered_CT-header.csv.gz,Yap1,Per1,FALSE,1,,FALSE,,,,EXPLORE
Full Intestinal - APC Mutant (APC-Mut/BMAL-WT),GSE157357_APC-Mut_BMAL-WT_quant-norm_filtered_CT-header.csv.gz,Yap1,Cry1,FALSE,1,,FALSE,,,,EXPLORE
Full Intestinal - APC Mutant (APC-Mut/BMAL-WT),GSE157357_APC-Mut_BMAL-WT_quant-norm_filtered_CT-header.csv.gz,Yap1,Cry2,FALSE,1,,FALSE,,,,EXPLORE
Full Intestinal - APC Mutant (APC-Mut/BMAL-WT),GSE157357_APC-Mut_BMAL-WT_quant-norm_filtered_CT-header.csv.gz,Yap1,Nr1d1,FALSE,1,,FALSE,,,,EXPLORE
Full Intestinal - APC Mutant (APC-Mut/BMAL-WT),GSE157357_APC-Mut_BMAL-WT_quant-norm_filtered_CT-header.csv.gz,Yap1,Nr1d2,FALSE,1,,FALSE,,,,EXPLORE
Full Intestinal - APC Mutant (APC-Mut/BMAL-WT),GSE157357_APC-Mut_BMAL-WT_quant-norm_filtered_CT-header.csv.gz,Tead1,Arntl,FALSE,1,,FALSE,,,,EXPLORE
"Analysis GSE157357_APC-Mut_BMAL-WT_star_rsem_allgenes_tpm.csv 01/12/2025, 09:13:18",GSE157357_APC-Mut_BMAL-WT_star_rsem_allgenes_tpm.csv,Myc,Per2,FALSE,1,,FALSE,,,,EXPLORE
"Analysis GSE157357_APC-Mut_BMAL-WT_star_rsem_allgenes_tpm.csv 01/12/2025, 09:13:18",GSE157357_APC-Mut_BMAL-WT_star_rsem_allgenes_tpm.csv,Myc,Arntl,FALSE,1,,FALSE,,,,EXPLORE
"Analysis GSE157357_APC-Mut_BMAL-WT_star_rsem_allgenes_tpm.csv 01/12/2025, 09:13:18",GSE157357_APC-Mut_BMAL-WT_star_rsem_allgenes_tpm.csv,Myc,Clock,FALSE,1,,FALSE,,,,EXPLORE
"Analysis GSE157357_APC-Mut_BMAL-WT_star_rsem_allgenes_tpm.csv 01/12/2025, 09:13:18",GSE157357_APC-Mut_BMAL-WT_star_rsem_allgenes_tpm.csv,Myc,Per1,FALSE,1,,FALSE,,,,EXPLORE
"Analysis GSE157357_APC-Mut_BMAL-WT_star_rsem_allgenes_tpm.csv 01/12/2025, 09:13:18",GSE157357_APC-Mut_BMAL-WT_star_rsem_allgenes_tpm.csv,Myc,Cry1,FALSE,1,,FALSE,,,,EXPLORE
"Analysis GSE157357_APC-Mut_BMAL-WT_star_rsem_allgenes_tpm.csv 01/12/2025, 09:13:18",GSE157357_APC-Mut_BMAL-WT_star_rsem_allgenes_tpm.csv,Myc,Cry2,FALSE,1,,FALSE,,,,EXPLORE
"Analysis GSE157357_APC-Mut_BMAL-WT_star_rsem_allgenes_tpm.csv 01/12/2025, 09:13:18",GSE157357_APC-Mut_BMAL-WT_star_rsem_allgenes_tpm.csv,Myc,Nr1d1,FALSE,1,,FALSE,,,,EXPLORE
"Analysis GSE157357_APC-Mut_BMAL-WT_star_rsem_allgenes_tpm.csv 01/12/2025, 09:13:18",GSE157357_APC-Mut_BMAL-WT_star_rsem_allgenes_tpm.csv,Myc,Nr1d2,FALSE,1,,FALSE,,,,EXPLORE
"Analysis GSE157357_APC-Mut_BMAL-WT_star_rsem_allgenes_tpm.csv 01/12/2025, 09:13:18",GSE157357_APC-Mut_BMAL-WT_star_rsem_allgenes_tpm.csv,Ccnd1,Per2,FALSE,1,,FALSE,,,,EXPLORE
"Analysis GSE157357_APC-Mut_BMAL-WT_star_rsem_allgenes_tpm.csv 01/12/2025, 09:13:18",GSE157357_APC-Mut_BMAL-WT_star_rsem_allgenes_tpm.csv,Ccnd1,Arntl,FALSE,1,,FALSE,,,,EXPLORE
"Analysis GSE157357_APC-Mut_BMAL-WT_star_rsem_allgenes_tpm.csv 01/12/2025, 09:13:18",GSE157357_APC-Mut_BMAL-WT_star_rsem_allgenes_tpm.csv,Ccnd1,Clock,FALSE,1,,FALSE,,,,EXPLORE
"Analysis GSE157357_APC-Mut_BMAL-WT_star_rsem_allgenes_tpm.csv 01/12/2025, 09:13:18",GSE157357_APC-Mut_BMAL-WT_star_rsem_allgenes_tpm.csv,Ccnd1,Per1,FALSE,1,,FALSE,,,,EXPLORE
"Analysis GSE157357_APC-Mut_BMAL-WT_star_rsem_allgenes_tpm.csv 01/12/2025, 09:13:18",GSE157357_APC-Mut_BMAL-WT_star_rsem_allgenes_tpm.csv,Ccnd1,Cry1,FALSE,1,,FALSE,,,,EXPLORE
"Analysis GSE157357_APC-Mut_BMAL-WT_star_rsem_allgenes_tpm.csv 01/12/2025, 09:13:18",GSE157357_APC-Mut_BMAL-WT_star_rsem_allgenes_tpm.csv,Ccnd1,Cry2,FALSE,1,,FALSE,,,,EXPLORE
"Analysis GSE157357_APC-Mut_BMAL-WT_star_rsem_allgenes_tpm.csv 01/12/2025, 09:13:18",GSE157357_APC-Mut_BMAL-WT_star_rsem_allgenes_tpm.csv,Ccnd1,Nr1d1,FALSE,1,,FALSE,,,,EXPLORE
"Analysis GSE157357_APC-Mut_BMAL-WT_star_rsem_allgenes_tpm.csv 01/12/2025, 09:13:18",GSE157357_APC-Mut_BMAL-WT_star_rsem_allgenes_tpm.csv,Ccnd1,Nr1d2,FALSE,1,,FALSE,,,,EXPLORE
"Analysis GSE157357_APC-Mut_BMAL-WT_star_rsem_allgenes_tpm.csv 01/12/2025, 09:13:18",GSE157357_APC-Mut_BMAL-WT_star_rsem_allgenes_tpm.csv,Lgr5,Per2,FALSE,1,,FALSE,,,,EXPLORE
"Analysis GSE157357_APC-Mut_BMAL-WT_star_rsem_allgenes_tpm.csv 01/12/2025, 09:13:18",GSE157357_APC-Mut_BMAL-WT_star_rsem_allgenes_tpm.csv,Lgr5,Arntl,FALSE,1,,FALSE,,,,EXPLORE
"Analysis GSE157357_APC-Mut_BMAL-WT_star_rsem_allgenes_tpm.csv 01/12/2025, 09:13:18",GSE157357_APC-Mut_BMAL-WT_star_rsem_allgenes_tpm.csv,Lgr5,Clock,FALSE,1,,FALSE,,,,EXPLORE
"Analysis GSE157357_APC-Mut_BMAL-WT_star_rsem_allgenes_tpm.csv 01/12/2025, 09:13:18",GSE157357_APC-Mut_BMAL-WT_star_rsem_allgenes_tpm.csv,Lgr5,Per1,FALSE,1,,FALSE,,,,EXPLORE
"Analysis GSE157357_APC-Mut_BMAL-WT_star_rsem_allgenes_tpm.csv 01/12/2025, 09:13:18",GSE157357_APC-Mut_BMAL-WT_star_rsem_allgenes_tpm.csv,Lgr5,Cry1,FALSE,1,,FALSE,,,,EXPLORE
"Analysis GSE157357_APC-Mut_BMAL-WT_star_rsem_allgenes_tpm.csv 01/12/2025, 09:13:18",GSE157357_APC-Mut_BMAL-WT_star_rsem_allgenes_tpm.csv,Lgr5,Cry2,FALSE,1,,FALSE,,,,EXPLORE
"Analysis GSE157357_APC-Mut_BMAL-WT_star_rsem_allgenes_tpm.csv 01/12/2025, 09:13:18",GSE157357_APC-Mut_BMAL-WT_star_rsem_allgenes_tpm.csv,Lgr5,Nr1d1,FALSE,1,,FALSE,,,,EXPLORE
"Analysis GSE157357_APC-Mut_BMAL-WT_star_rsem_allgenes_tpm.csv 01/12/2025, 09:13:18",GSE157357_APC-Mut_BMAL-WT_star_rsem_allgenes_tpm.csv,Lgr5,Nr1d2,FALSE,1,,FALSE,,,,EXPLORE
"Analysis GSE157357_APC-Mut_BMAL-WT_star_rsem_allgenes_tpm.csv 01/12/2025, 09:13:18",GSE157357_APC-Mut_BMAL-WT_star_rsem_allgenes_tpm.csv,Axin2,Per2,FALSE,1,,FALSE,,,,EXPLORE
"Analysis GSE157357_APC-Mut_BMAL-WT_star_rsem_allgenes_tpm.csv 01/12/2025, 09:13:18",GSE157357_APC-Mut_BMAL-WT_star_rsem_allgenes_tpm.csv,Axin2,Arntl,FALSE,1,,FALSE,,,,EXPLORE
"Analysis GSE157357_APC-Mut_BMAL-WT_star_rsem_allgenes_tpm.csv 01/12/2025, 09:13:18",GSE157357_APC-Mut_BMAL-WT_star_rsem_allgenes_tpm.csv,Axin2,Clock,FALSE,1,,FALSE,,,,EXPLORE
"Analysis GSE157357_APC-Mut_BMAL-WT_star_rsem_allgenes_tpm.csv 01/12/2025, 09:13:18",GSE157357_APC-Mut_BMAL-WT_star_rsem_allgenes_tpm.csv,Axin2,Per1,FALSE,1,,FALSE,,,,EXPLORE
"Analysis GSE157357_APC-Mut_BMAL-WT_star_rsem_allgenes_tpm.csv 01/12/2025, 09:13:18",GSE157357_APC-Mut_BMAL-WT_star_rsem_allgenes_tpm.csv,Axin2,Cry1,FALSE,1,,FALSE,,,,EXPLORE
"Analysis GSE157357_APC-Mut_BMAL-WT_star_rsem_allgenes_tpm.csv 01/12/2025, 09:13:18",GSE157357_APC-Mut_BMAL-WT_star_rsem_allgenes_tpm.csv,Axin2,Cry2,FALSE,1,,FALSE,,,,EXPLORE
"Analysis GSE157357_APC-Mut_BMAL-WT_star_rsem_allgenes_tpm.csv 01/12/2025, 09:13:18",GSE157357_APC-Mut_BMAL-WT_star_rsem_allgenes_tpm.csv,Axin2,Nr1d1,FALSE,1,,FALSE,,,,EXPLORE
"Analysis GSE157357_APC-Mut_BMAL-WT_star_rsem_allgenes_tpm.csv 01/12/2025, 09:13:18",GSE157357_APC-Mut_BMAL-WT_star_rsem_allgenes_tpm.csv,Axin2,Nr1d2,FALSE,1,,FALSE,,,,EXPLORE
"Analysis GSE157357_APC-Mut_BMAL-WT_star_rsem_allgenes_tpm.csv 01/12/2025, 09:13:18",GSE157357_APC-Mut_BMAL-WT_star_rsem_allgenes_tpm.csv,Cdkn1a,Per2,FALSE,1,,FALSE,,,,EXPLORE
"Analysis GSE157357_APC-Mut_BMAL-WT_star_rsem_allgenes_tpm.csv 01/12/2025, 09:13:18",GSE157357_APC-Mut_BMAL-WT_star_rsem_allgenes_tpm.csv,Cdkn1a,Arntl,FALSE,1,,FALSE,,,,EXPLORE
"Analysis GSE157357_APC-Mut_BMAL-WT_star_rsem_allgenes_tpm.csv 01/12/2025, 09:13:18",GSE157357_APC-Mut_BMAL-WT_star_rsem_allgenes_tpm.csv,Cdkn1a,Clock,FALSE,1,,FALSE,,,,EXPLORE
"Analysis GSE157357_APC-Mut_BMAL-WT_star_rsem_allgenes_tpm.csv 01/12/2025, 09:13:18",GSE157357_APC-Mut_BMAL-WT_star_rsem_allgenes_tpm.csv,Cdkn1a,Per1,FALSE,1,,FALSE,,,,EXPLORE
"Analysis GSE157357_APC-Mut_BMAL-WT_star_rsem_allgenes_tpm.csv 01/12/2025, 09:13:18",GSE157357_APC-Mut_BMAL-WT_star_rsem_allgenes_tpm.csv,Cdkn1a,Cry1,FALSE,1,,FALSE,,,,EXPLORE
"Analysis GSE157357_APC-Mut_BMAL-WT_star_rsem_allgenes_tpm.csv 01/12/2025, 09:13:18",GSE157357_APC-Mut_BMAL-WT_star_rsem_allgenes_tpm.csv,Cdkn1a,Cry2,FALSE,1,,FALSE,,,,EXPLORE
"Analysis GSE157357_APC-Mut_BMAL-WT_star_rsem_allgenes_tpm.csv 01/12/2025, 09:13:18",GSE157357_APC-Mut_BMAL-WT_star_rsem_allgenes_tpm.csv,Cdkn1a,Nr1d1,FALSE,1,,FALSE,,,,EXPLORE
"Analysis GSE157357_APC-Mut_BMAL-WT_star_rsem_allgenes_tpm.csv 01/12/2025, 09:13:18",GSE157357_APC-Mut_BMAL-WT_star_rsem_allgenes_tpm.csv,Cdkn1a,Nr1d2,FALSE,1,,FALSE,,,,EXPLORE
"Analysis GSE157357_APC-Mut_BMAL-WT_star_rsem_allgenes_tpm.csv 01/12/2025, 09:13:18",GSE157357_APC-Mut_BMAL-WT_star_rsem_allgenes_tpm.csv,Ccnb1,Per2,FALSE,1,,FALSE,,,,EXPLORE
"Analysis GSE157357_APC-Mut_BMAL-WT_star_rsem_allgenes_tpm.csv 01/12/2025, 09:13:18",GSE157357_APC-Mut_BMAL-WT_star_rsem_allgenes_tpm.csv,Ccnb1,Arntl,FALSE,1,,FALSE,,,,EXPLORE
"Analysis GSE157357_APC-Mut_BMAL-WT_star_rsem_allgenes_tpm.csv 01/12/2025, 09:13:18",GSE157357_APC-Mut_BMAL-WT_star_rsem_allgenes_tpm.csv,Ccnb1,Clock,FALSE,1,,FALSE,,,,EXPLORE
"Analysis GSE157357_APC-Mut_BMAL-WT_star_rsem_allgenes_tpm.csv 01/12/2025, 09:13:18",GSE157357_APC-Mut_BMAL-WT_star_rsem_allgenes_tpm.csv,Ccnb1,Per1,FALSE,1,,FALSE,,,,EXPLORE
"Analysis GSE157357_APC-Mut_BMAL-WT_star_rsem_allgenes_tpm.csv 01/12/2025, 09:13:18",GSE157357_APC-Mut_BMAL-WT_star_rsem_allgenes_tpm.csv,Ccnb1,Cry1,FALSE,1,,FALSE,,,,EXPLORE
